
51 2 601
 1 X(mm) 
 2 Y(mm) 
 3 Z(mm) 
 4 BX(T) 
 5 BY(T) 
 6 BZ(T) 
 0 End of Header. Data follows in above format 
-250.0 -89.0 -1500.0 0. -1.9e-06 0.
-250.0 -89.0 -1495.0 0. -1.9e-06 0.
-250.0 -89.0 -1490.0 0. -1.9e-06 0.
-250.0 -89.0 -1485.0 0. -2e-06 0.
-250.0 -89.0 -1480.0 0. -2e-06 0.
-250.0 -89.0 -1475.0 0. -2e-06 0.
-250.0 -89.0 -1470.0 0. -2.1e-06 0.
-250.0 -89.0 -1465.0 0. -2.1e-06 0.
-250.0 -89.0 -1460.0 0. -2.1e-06 0.
-250.0 -89.0 -1455.0 0. -2.1e-06 0.
-250.0 -89.0 -1450.0 0. -2.2e-06 0.
-250.0 -89.0 -1445.0 0. -2.2e-06 0.
-250.0 -89.0 -1440.0 0. -2.2e-06 0.
-250.0 -89.0 -1435.0 0. -2.3e-06 0.
-250.0 -89.0 -1430.0 0. -2.3e-06 0.
-250.0 -89.0 -1425.0 0. -2.3e-06 0.
-250.0 -89.0 -1420.0 0. -2.4e-06 0.
-250.0 -89.0 -1415.0 0. -2.4e-06 0.
-250.0 -89.0 -1410.0 0. -2.5e-06 0.
-250.0 -89.0 -1405.0 0. -2.5e-06 0.
-250.0 -89.0 -1400.0 0. -2.5e-06 0.
-250.0 -89.0 -1395.0 0. -2.6e-06 0.
-250.0 -89.0 -1390.0 0. -2.6e-06 0.
-250.0 -89.0 -1385.0 0. -2.7e-06 0.
-250.0 -89.0 -1380.0 0. -2.7e-06 0.
-250.0 -89.0 -1375.0 0. -2.8e-06 0.
-250.0 -89.0 -1370.0 0. -2.8e-06 0.
-250.0 -89.0 -1365.0 0. -2.9e-06 0.
-250.0 -89.0 -1360.0 0. -2.9e-06 0.
-250.0 -89.0 -1355.0 0. -3e-06 0.
-250.0 -89.0 -1350.0 0. -3e-06 0.
-250.0 -89.0 -1345.0 0. -3.1e-06 0.
-250.0 -89.0 -1340.0 0. -3.1e-06 0.
-250.0 -89.0 -1335.0 0. -3.2e-06 0.
-250.0 -89.0 -1330.0 0. -3.2e-06 0.
-250.0 -89.0 -1325.0 0. -3.3e-06 0.
-250.0 -89.0 -1320.0 0. -3.3e-06 0.
-250.0 -89.0 -1315.0 0. -3.4e-06 0.
-250.0 -89.0 -1310.0 0. -3.4e-06 0.
-250.0 -89.0 -1305.0 0. -3.5e-06 0.
-250.0 -89.0 -1300.0 0. -3.5e-06 0.
-250.0 -89.0 -1295.0 0. -3.6e-06 0.
-250.0 -89.0 -1290.0 0. -3.7e-06 0.
-250.0 -89.0 -1285.0 0. -3.7e-06 0.
-250.0 -89.0 -1280.0 0. -3.8e-06 0.
-250.0 -89.0 -1275.0 0. -3.8e-06 0.
-250.0 -89.0 -1270.0 0. -3.9e-06 0.
-250.0 -89.0 -1265.0 0. -4e-06 0.
-250.0 -89.0 -1260.0 0. -4e-06 0.
