64
2.5 0.0510017 -0.155216 0.810675
3.5 0.0196382 -0.107443 0.82405
4.5 -0.00466272 -0.0726448 0.834167
5.5 -0.00338145 -0.0843645 0.858069
6.5 -0.0244879 -0.0476183 0.85555
7.5 -0.0274559 -0.0468326 0.867344
8.5 -0.0274788 -0.0440394 0.872302
9.5 -0.0238204 -0.0558768 0.88326
10.5 -0.00472803 -0.0904386 0.901132
11.5 0.015321 -0.124046 0.916412
12.5 0.0167272 -0.123892 0.917319
13.5 0.0203336 -0.137932 0.929196
14.5 0.0237927 -0.151162 0.94191
15.5 0.0138132 -0.143674 0.945208
16.5 0.00754058 -0.141186 0.948395
17.5 -0.0010219 -0.135083 0.950118
18.5 -0.000899689 -0.140839 0.954645
19.5 -0.00230726 -0.14291 0.957965
20.5 -0.000262974 -0.147929 0.960702
21.5 0.00127172 -0.147658 0.959936
22.5 0.0156383 -0.167247 0.96514
23.5 0.0175347 -0.167506 0.963156
24.5 0.0358861 -0.195103 0.970992
25.5 0.0656363 -0.240555 0.985584
26.5 0.0514423 -0.210642 0.97123
27.5 0.0671468 -0.240614 0.986085
28.5 0.04306 -0.200252 0.973555
29.5 0.0443122 -0.206456 0.978056
30.5 0.0235245 -0.176472 0.96836
31.5 0.0183505 -0.175067 0.971166
32.5 0.00679601 -0.15862 0.965422
33.5 0.0040492 -0.155237 0.964393
34.5 0.00657395 -0.159932 0.966574
35.5 0.00485402 -0.154629 0.964139
36.5 0.0128334 -0.163143 0.965748
37.5 0.0265486 -0.183788 0.971659
38.5 0.0421512 -0.206571 0.977216
39.5 0.053817 -0.223227 0.980501
40.5 0.0552505 -0.21702 0.974043
41.5 0.0535136 -0.213375 0.974973
42.5 0.0448999 -0.202608 0.974637
43.5 0.0394855 -0.198409 0.975139
44.5 0.0265404 -0.182075 0.970796
45.5 0.015117 -0.166953 0.966304
46.5 0.000636881 -0.144464 0.958287
47.5 0.00117625 -0.148171 0.960218
48.5 -0.00100402 -0.144003 0.957893
49.5 -0.00124009 -0.140318 0.954886
50.5 6.48056e-05 -0.135832 0.950119
51.5 0.0270074 -0.17348 0.960662
52.5 0.0165751 -0.154509 0.949507
53.5 0.0130449 -0.137681 0.934476
54.5 0.0160329 -0.128842 0.922865
55.5 0.0072588 -0.108835 0.914016
56.5 -0.000944252 -0.0931844 0.906609
57.5 -0.0142502 -0.0692564 0.893398
58.5 -0.0247172 -0.0513782 0.881551
59.5 -0.0221439 -0.0556032 0.87711
60.5 -0.0239465 -0.0538478 0.8689
61.5 -0.0147719 -0.0686192 0.863593
62.5 -0.0167464 -0.0598094 0.84568
63.5 0.00454546 -0.0931923 0.840437
64.5 0.00764744 -0.0951692 0.816933
65.5 0.0713644 -0.194335 0.823701
