64
2.5 0.064635 -0.188093 0.82694
3.5 0.0484554 -0.163223 0.848388
4.5 0.0338564 -0.147726 0.866783
5.5 0.0089245 -0.104883 0.86591
6.5 0.000424936 -0.0904522 0.872268
7.5 -0.00902225 -0.0760639 0.876247
8.5 -0.0121186 -0.070202 0.882148
9.5 -0.00344141 -0.0853102 0.892993
10.5 0.00617963 -0.104391 0.904749
11.5 0.0197733 -0.13057 0.918187
12.5 0.0218319 -0.134579 0.922079
13.5 0.0375154 -0.168023 0.94129
14.5 0.0350026 -0.16846 0.947638
15.5 0.0287057 -0.164857 0.951582
16.5 0.0199986 -0.157109 0.953213
17.5 0.00936755 -0.145889 0.952243
18.5 0.0135269 -0.160119 0.960952
19.5 0.0108326 -0.158527 0.961745
20.5 0.00487344 -0.149807 0.959717
21.5 0.0129593 -0.161364 0.9636
22.5 0.0267525 -0.181066 0.969014
23.5 0.0361899 -0.193849 0.972457
24.5 0.0538715 -0.222488 0.98097
25.5 0.0470685 -0.205341 0.971072
26.5 0.0608879 -0.222586 0.974847
27.5 0.0550967 -0.212812 0.972509
28.5 0.0562832 -0.219986 0.980316
29.5 0.0486232 -0.209847 0.978572
30.5 0.0359245 -0.193949 0.974296
31.5 0.0224626 -0.175152 0.968662
32.5 0.0209931 -0.177348 0.971036
33.5 0.0180516 -0.17512 0.971343
34.5 0.0207037 -0.179432 0.972625
35.5 0.0177235 -0.170347 0.967979
36.5 0.0270497 -0.183562 0.972508
37.5 0.0391285 -0.200151 0.976734
38.5 0.0489895 -0.214471 0.978986
39.5 0.0595261 -0.229497 0.982315
40.5 0.055208 -0.215155 0.972694
41.5 0.0563367 -0.217276 0.976369
42.5 0.0514698 -0.20962 0.975951
43.5 0.0432676 -0.200996 0.974924
44.5 0.0305898 -0.18304 0.969203
45.5 0.0227243 -0.175052 0.968176
46.5 0.0206728 -0.177276 0.970934
47.5 0.016015 -0.169255 0.967218
48.5 0.00805896 -0.154238 0.960526
49.5 0.0100625 -0.155068 0.959593
50.5 0.0135168 -0.154243 0.95642
51.5 0.0172718 -0.15532 0.952903
52.5 0.0270588 -0.167377 0.952535
53.5 0.0366162 -0.175911 0.948946
54.5 0.0189954 -0.132074 0.923016
55.5 0.016507 -0.121656 0.918151
56.5 0.0105806 -0.110151 0.912002
57.5 0.00415499 -0.0994696 0.904518
58.5 -0.00891229 -0.0767598 0.890488
59.5 -0.0181757 -0.0589498 0.877018
60.5 -0.0100495 -0.0745257 0.875852
61.5 -0.0017142 -0.0870505 0.87028
62.5 0.00737177 -0.0997613 0.860891
63.5 0.0179548 -0.117285 0.851194
64.5 0.00931844 -0.0948815 0.816528
65.5 0.0794962 -0.21381 0.831763
